4|euclidean_distance|20740|101000100000100|[2, 8, 12, 14]|[2.8284271247461903, 3.605551275463989, 3.0, 1.0, 2.23606797749979, 2.0]
4|euclidean_distance|20744|101000100001000|[3, 8, 12, 14]|[3.605551275463989, 4.242640687119285, 3.1622776601683795, 1.0, 2.23606797749979, 2.0]
4|manhattan_distance|20744|101000100001000|[3, 8, 12, 14]|[5, 6, 4, 1, 3, 2]
4|euclidean_distance|21505|101010000000001|[0, 10, 12, 14]|[2.8284271247461903, 3.0, 3.605551275463989, 2.23606797749979, 1.0, 2.0]
4|euclidean_distance|22532|101100000000100|[2, 11, 12, 14]|[2.23606797749979, 3.605551275463989, 3.0, 3.1622776601683795, 1.4142135623730951, 2.0]
4|euclidean_distance|22656|101100010000000|[7, 11, 12, 14]|[1.0, 3.605551275463989, 2.23606797749979, 3.1622776601683795, 1.4142135623730951, 2.0]
4|euclidean_distance|22784|101100100000000|[8, 11, 12, 14]|[3.0, 1.0, 2.23606797749979, 3.1622776601683795, 1.4142135623730951, 2.0]
4|euclidean_distance|24594|110000000010010|[1, 4, 13, 14]|[1.4142135623730951, 3.0, 3.1622776601683795, 2.23606797749979, 2.8284271247461903, 1.0]
4|euclidean_distance|24609|110000000100001|[0, 5, 13, 14]|[1.4142135623730951, 3.1622776601683795, 3.605551275463989, 2.0, 2.23606797749979, 1.0]
4|euclidean_distance|24612|110000000100100|[2, 5, 13, 14]|[1.4142135623730951, 3.1622776601683795, 3.0, 2.0, 2.23606797749979, 1.0]
4|euclidean_distance|24642|110000001000010|[1, 6, 13, 14]|[1.4142135623730951, 3.0, 3.1622776601683795, 2.23606797749979, 2.0, 1.0]
4|euclidean_distance|24648|110000001001000|[3, 6, 13, 14]|[1.4142135623730951, 3.605551275463989, 3.1622776601683795, 2.23606797749979, 2.0, 1.0]
4|euclidean_distance|24708|110000010000100|[2, 7, 13, 14]|[1.4142135623730951, 3.1622776601683795, 3.0, 2.8284271247461903, 2.23606797749979, 1.0]
4|euclidean_distance|24833|110000100000001|[0, 8, 13, 14]|[2.0, 3.1622776601683795, 3.605551275463989, 1.4142135623730951, 2.23606797749979, 1.0]
4|euclidean_distance|24836|110000100000100|[2, 8, 13, 14]|[2.8284271247461903, 3.1622776601683795, 3.0, 1.4142135623730951, 2.23606797749979, 1.0]
